"id","dq_code","dq_name","dq_level","dq_parent"
"2145","411122","临颍县","3","河南省"
"2146","411200","三门峡市","2","河南省"
"2147","411200","三门峡","2","河南省"
"2148","411201","市辖区","3","河南省"
"2149","411202","湖滨区","3","河南省"
"2150","411221","渑池县","3","河南省"
"2151","411222","陕县","3","河南省"
"2152","411224","卢氏县","3","河南省"
"2153","411281","义马市","3","河南省"
"2154","411281","义马","3","河南省"
"2155","411282","灵宝市","3","河南省"
"2156","411282","灵宝","3","河南省"
"2157","411300","南阳市","2","河南省"
"2158","411300","南阳","2","河南省"
"2159","411301","市辖区","3","河南省"
"2160","411302","宛城区","3","河南省"
"2161","411303","卧龙区","3","河南省"
"2162","411321","南召县","3","河南省"
"2163","411322","方城县","3","河南省"
"2164","411323","西峡县","3","河南省"
"2165","411324","镇平县","3","河南省"
"2166","411325","内乡县","3","河南省"
"2167","411326","淅川县","3","河南省"
"2168","411327","社旗县","3","河南省"
"2169","411328","唐河县","3","河南省"
"2170","411329","新野县","3","河南省"
"2171","411330","桐柏县","3","河南省"
"2172","411381","邓州市","3","河南省"
"2173","411381","邓州","3","河南省"
"2174","411400","商丘市","2","河南省"
"2175","411400","商丘","2","河南省"
"2176","411401","市辖区","3","河南省"
"2177","411402","梁园区","3","河南省"
"2178","411403","睢阳区","3","河南省"
"2179","411421","民权县","3","河南省"
"2180","411422","睢县","3","河南省"
"2181","411423","宁陵县","3","河南省"
"2182","411424","柘城县","3","河南省"
"2183","411425","虞城县","3","河南省"
"2184","411426","夏邑县","3","河南省"
"2185","411481","永城市","3","河南省"
"2186","411481","永城","3","河南省"
"2187","411500","信阳市","2","河南省"
"2188","411500","信阳","2","河南省"
"2189","411501","市辖区","3","河南省"
"2190","411502","浉河区","3","河南省"
"2191","411503","平桥区","3","河南省"
"2192","411521","罗山县","3","河南省"
"2193","411522","光山县","3","河南省"
"2194","411523","新县","3","河南省"
"2195","411524","商城县","3","河南省"
"2196","411525","固始县","3","河南省"
"2197","411526","潢川县","3","河南省"
"2198","411527","淮滨县","3","河南省"
"2199","411528","息县","3","河南省"
"2200","411600","周口市","2","河南省"
"2201","411600","周口","2","河南省"
"2202","411601","市辖区","3","河南省"
"2203","411602","川汇区","3","河南省"
"2204","411621","扶沟县","3","河南省"
"2205","411622","西华县","3","河南省"
"2206","411623","商水县","3","河南省"
"2207","411624","沈丘县","3","河南省"
"2208","411625","郸城县","3","河南省"
"2209","411626","淮阳县","3","河南省"
"2210","411627","太康县","3","河南省"
"2211","411628","鹿邑县","3","河南省"
"2212","411681","项城市","3","河南省"
"2213","411681","项城","3","河南省"
"2214","411700","驻马店市","2","河南省"
"2215","411700","驻马店","2","河南省"
"2216","411701","市辖区","3","河南省"
"2217","411702","驿城区","3","河南省"
"2218","411721","西平县","3","河南省"
"2219","411722","上蔡县","3","河南省"
"2220","411723","平舆县","3","河南省"
"2221","411724","正阳县","3","河南省"
"2222","411725","确山县","3","河南省"
"2223","411726","泌阳县","3","河南省"
"2224","411727","汝南县","3","河南省"
"2225","411728","遂平县","3","河南省"
"2226","411729","新蔡县","3","河南省"
"2227","419000","省直辖县级行政区划","2","河南省"
"2228","419001","济源市","3","河南省"
"2229","419001","济源","3","河南省"
"2230","420000","湖北省","1","湖北省"
"2231","420100","武汉市","2","湖北省"
"2232","420100","武汉","2","湖北省"
"2233","420101","市辖区","3","湖北省"
"2234","420102","江岸区","3","湖北省"
"2235","420103","江汉区","3","湖北省"
"2236","420104","硚口区","3","湖北省"
"2237","420105","汉阳区","3","湖北省"
"2238","420106","武昌区","3","湖北省"
"2239","420107","青山区","3","湖北省"
"2240","420111","洪山区","3","湖北省"
"2241","420112","东西湖区","3","湖北省"
"2242","420113","汉南区","3","湖北省"
"2243","420114","蔡甸区","3","湖北省"
"2244","420115","江夏区","3","湖北省"
"2245","420116","黄陂区","3","湖北省"
"2246","420117","新洲区","3","湖北省"
"2247","420200","黄石市","2","湖北省"
"2248","420200","黄石","2","湖北省"
"2249","420201","市辖区","3","湖北省"
"2250","420202","黄石港区","3","湖北省"
"2251","420203","西塞山区","3","湖北省"
"2252","420204","下陆区","3","湖北省"
"2253","420205","铁山区","3","湖北省"
"2254","420222","阳新县","3","湖北省"
"2255","420281","大冶市","3","湖北省"
"2256","420281","大冶","3","湖北省"
"2257","420300","十堰市","2","湖北省"
"2258","420300","十堰","2","湖北省"
"2259","420301","市辖区","3","湖北省"
"2260","420302","茅箭区","3","湖北省"
"2261","420303","张湾区","3","湖北省"
"2262","420304","郧阳区","3","湖北省"
"2263","420322","郧西县","3","湖北省"
"2264","420323","竹山县","3","湖北省"
"2265","420324","竹溪县","3","湖北省"
"2266","420325","房县","3","湖北省"
"2267","420381","丹江口市","3","湖北省"
"2268","420381","丹江口","3","湖北省"
"2269","420500","宜昌市","2","湖北省"
"2270","420500","宜昌","2","湖北省"
"2271","420501","市辖区","3","湖北省"
"2272","420502","西陵区","3","湖北省"
"2273","420503","伍家岗区","3","湖北省"
"2274","420504","点军区","3","湖北省"
"2275","420505","猇亭区","3","湖北省"
"2276","420506","夷陵区","3","湖北省"
"2277","420525","远安县","3","湖北省"
"2278","420526","兴山县","3","湖北省"
"2279","420527","秭归县","3","湖北省"
"2280","420528","长阳土家族自治县","3","湖北省"
"2281","420529","五峰土家族自治县","3","湖北省"
"2282","420581","宜都市","3","湖北省"
"2283","420581","宜都","3","湖北省"
"2284","420582","当阳市","3","湖北省"
"2285","420582","当阳","3","湖北省"
"2286","420583","枝江市","3","湖北省"
"2287","420583","枝江","3","湖北省"
"2288","420600","襄阳市","2","湖北省"
"2289","420600","襄阳","2","湖北省"
"2290","420601","市辖区","3","湖北省"
"2291","420602","襄城区","3","湖北省"
"2292","420606","樊城区","3","湖北省"
"2293","420607","襄州区","3","湖北省"
"2294","420624","南漳县","3","湖北省"
"2295","420625","谷城县","3","湖北省"
"2296","420626","保康县","3","湖北省"
"2297","420682","老河口市","3","湖北省"
"2298","420682","老河口","3","湖北省"
"2299","420683","枣阳市","3","湖北省"
"2300","420683","枣阳","3","湖北省"
"2301","420684","宜城市","3","湖北省"
"2302","420684","宜城","3","湖北省"
"2303","420700","鄂州市","2","湖北省"
"2304","420700","鄂州","2","湖北省"
"2305","420701","市辖区","3","湖北省"
"2306","420702","梁子湖区","3","湖北省"
"2307","420703","华容区","3","湖北省"
"2308","420704","鄂城区","3","湖北省"
"2309","420800","荆门市","2","湖北省"
"2310","420800","荆门","2","湖北省"
"2311","420801","市辖区","3","湖北省"
"2312","420802","东宝区","3","湖北省"
"2313","420804","掇刀区","3","湖北省"
"2314","420821","京山县","3","湖北省"
"2315","420822","沙洋县","3","湖北省"
"2316","420881","钟祥市","3","湖北省"
"2317","420881","钟祥","3","湖北省"
"2318","420900","孝感市","2","湖北省"
"2319","420900","孝感","2","湖北省"
"2320","420901","市辖区","3","湖北省"
"2321","420902","孝南区","3","湖北省"
"2322","420921","孝昌县","3","湖北省"
"2323","420922","大悟县","3","湖北省"
"2324","420923","云梦县","3","湖北省"
"2325","420981","应城市","3","湖北省"
"2326","420981","应城","3","湖北省"
"2327","420982","安陆市","3","湖北省"
"2328","420982","安陆","3","湖北省"
"2329","420984","汉川市","3","湖北省"
"2330","420984","汉川","3","湖北省"
"2331","421000","荆州市","2","湖北省"
"2332","421000","荆州","2","湖北省"
"2333","421001","市辖区","3","湖北省"
"2334","421002","沙市区","3","湖北省"
"2335","421003","荆州区","3","湖北省"
"2336","421022","公安县","3","湖北省"
"2337","421023","监利县","3","湖北省"
"2338","421024","江陵县","3","湖北省"
"2339","421081","石首市","3","湖北省"
"2340","421081","石首","3","湖北省"
"2341","421083","洪湖市","3","湖北省"
"2342","421083","洪湖","3","湖北省"
"2343","421087","松滋市","3","湖北省"
"2344","421087","松滋","3","湖北省"
"2345","421100","黄冈市","2","湖北省"
"2346","421100","黄冈","2","湖北省"
"2347","421101","市辖区","3","湖北省"
"2348","421102","黄州区","3","湖北省"
"2349","421121","团风县","3","湖北省"
"2350","421122","红安县","3","湖北省"
"2351","421123","罗田县","3","湖北省"
"2352","421124","英山县","3","湖北省"
"2353","421125","浠水县","3","湖北省"
"2354","421126","蕲春县","3","湖北省"
"2355","421127","黄梅县","3","湖北省"
"2356","421181","麻城市","3","湖北省"
"2357","421181","麻城","3","湖北省"
"2358","421182","武穴市","3","湖北省"
"2359","421182","武穴","3","湖北省"
"2360","421200","咸宁市","2","湖北省"
"2361","421200","咸宁","2","湖北省"
"2362","421201","市辖区","3","湖北省"
"2363","421202","咸安区","3","湖北省"
"2364","421221","嘉鱼县","3","湖北省"
"2365","421222","通城县","3","湖北省"
"2366","421223","崇阳县","3","湖北省"
"2367","421224","通山县","3","湖北省"
"2368","421281","赤壁市","3","湖北省"
"2369","421281","赤壁","3","湖北省"
"2370","421300","随州市","2","湖北省"
"2371","421300","随州","2","湖北省"
"2372","421301","市辖区","3","湖北省"
"2373","421303","曾都区","3","湖北省"
"2374","421321","随县","3","湖北省"
"2375","421381","广水市","3","湖北省"
"2376","421381","广水","3","湖北省"
"2377","422800","恩施土家族苗族自治州","2","湖北省"
"2378","422801","恩施市","3","湖北省"
"2379","422801","恩施","3","湖北省"
"2380","422802","利川市","3","湖北省"
"2381","422802","利川","3","湖北省"
"2382","422822","建始县","3","湖北省"
"2383","422823","巴东县","3","湖北省"
"2384","422825","宣恩县","3","湖北省"
"2385","422826","咸丰县","3","湖北省"
"2386","422827","来凤县","3","湖北省"
"2387","422828","鹤峰县","3","湖北省"
"2388","429000","省直辖县级行政区划","2","湖北省"
"2389","429004","仙桃市","3","湖北省"
"2390","429004","仙桃","3","湖北省"
"2391","429005","潜江市","3","湖北省"
"2392","429005","潜江","3","湖北省"
"2393","429006","天门市","3","湖北省"
"2394","429006","天门","3","湖北省"
"2395","429021","神农架林区","3","湖北省"
"2396","430000","湖南省","1","湖南省"
"2397","430100","长沙市","2","湖南省"
"2398","430100","长沙","2","湖南省"
"2399","430101","市辖区","3","湖南省"
"2400","430102","芙蓉区","3","湖南省"
"2401","430103","天心区","3","湖南省"
"2402","430104","岳麓区","3","湖南省"
"2403","430105","开福区","3","湖南省"
"2404","430111","雨花区","3","湖南省"
"2405","430112","望城区","3","湖南省"
"2406","430121","长沙县","3","湖南省"
"2407","430124","宁乡县","3","湖南省"
"2408","430181","浏阳市","3","湖南省"
"2409","430181","浏阳","3","湖南省"
"2410","430200","株洲市","2","湖南省"
"2411","430200","株洲","2","湖南省"
"2412","430201","市辖区","3","湖南省"
"2413","430202","荷塘区","3","湖南省"
"2414","430203","芦淞区","3","湖南省"
"2415","430204","石峰区","3","湖南省"
"2416","430211","天元区","3","湖南省"
"2417","430221","株洲县","3","湖南省"
"2418","430223","攸县","3","湖南省"
"2419","430224","茶陵县","3","湖南省"
"2420","430225","炎陵县","3","湖南省"
"2421","430281","醴陵市","3","湖南省"
"2422","430281","醴陵","3","湖南省"
"2423","430300","湘潭市","2","湖南省"
"2424","430300","湘潭","2","湖南省"
"2425","430301","市辖区","3","湖南省"
"2426","430302","雨湖区","3","湖南省"
"2427","430304","岳塘区","3","湖南省"
"2428","430321","湘潭县","3","湖南省"
"2429","430381","湘乡市","3","湖南省"
"2430","430381","湘乡","3","湖南省"
"2431","430382","韶山市","3","湖南省"
"2432","430382","韶山","3","湖南省"
"2433","430400","衡阳市","2","湖南省"
"2434","430400","衡阳","2","湖南省"
"2435","430401","市辖区","3","湖南省"
"2436","430405","珠晖区","3","湖南省"
"2437","430406","雁峰区","3","湖南省"
"2438","430407","石鼓区","3","湖南省"
"2439","430408","蒸湘区","3","湖南省"
"2440","430412","南岳区","3","湖南省"
"2441","430421","衡阳县","3","湖南省"
"2442","430422","衡南县","3","湖南省"
"2443","430423","衡山县","3","湖南省"
"2444","430424","衡东县","3","湖南省"
"2445","430426","祁东县","3","湖南省"
"2446","430481","耒阳市","3","湖南省"
"2447","430481","耒阳","3","湖南省"
"2448","430482","常宁市","3","湖南省"
"2449","430482","常宁","3","湖南省"
"2450","430500","邵阳市","2","湖南省"
"2451","430500","邵阳","2","湖南省"
"2452","430501","市辖区","3","湖南省"
"2453","430502","双清区","3","湖南省"
"2454","430503","大祥区","3","湖南省"
"2455","430511","北塔区","3","湖南省"
"2456","430521","邵东县","3","湖南省"
"2457","430522","新邵县","3","湖南省"
"2458","430523","邵阳县","3","湖南省"
"2459","430524","隆回县","3","湖南省"
"2460","430525","洞口县","3","湖南省"
"2461","430527","绥宁县","3","湖南省"
"2462","430528","新宁县","3","湖南省"
"2463","430529","城步苗族自治县","3","湖南省"
"2464","430581","武冈市","3","湖南省"
"2465","430581","武冈","3","湖南省"
"2466","430600","岳阳市","2","湖南省"
"2467","430600","岳阳","2","湖南省"
"2468","430601","市辖区","3","湖南省"
"2469","430602","岳阳楼区","3","湖南省"
"2470","430603","云溪区","3","湖南省"
"2471","430611","君山区","3","湖南省"
"2472","430621","岳阳县","3","湖南省"
"2473","430623","华容县","3","湖南省"
"2474","430624","湘阴县","3","湖南省"
"2475","430626","平江县","3","湖南省"
"2476","430681","汨罗市","3","湖南省"
"2477","430681","汨罗","3","湖南省"
"2478","430682","临湘市","3","湖南省"
"2479","430682","临湘","3","湖南省"
"2480","430700","常德市","2","湖南省"
"2481","430700","常德","2","湖南省"
"2482","430701","市辖区","3","湖南省"
"2483","430702","武陵区","3","湖南省"
"2484","430703","鼎城区","3","湖南省"
"2485","430721","安乡县","3","湖南省"
"2486","430722","汉寿县","3","湖南省"
"2487","430723","澧县","3","湖南省"
"2488","430724","临澧县","3","湖南省"
"2489","430725","桃源县","3","湖南省"
"2490","430726","石门县","3","湖南省"
"2491","430781","津市市","3","湖南省"
"2492","430781","津市","3","湖南省"
"2493","430800","张家界市","2","湖南省"
"2494","430800","张家界","2","湖南省"
"2495","430801","市辖区","3","湖南省"
"2496","430802","永定区","3","湖南省"
"2497","430811","武陵源区","3","湖南省"
"2498","430821","慈利县","3","湖南省"
"2499","430822","桑植县","3","湖南省"
"2500","430900","益阳市","2","湖南省"
"2501","430900","益阳","2","湖南省"
"2502","430901","市辖区","3","湖南省"
"2503","430902","资阳区","3","湖南省"
"2504","430903","赫山区","3","湖南省"
"2505","430921","南县","3","湖南省"
"2506","430922","桃江县","3","湖南省"
"2507","430923","安化县","3","湖南省"
"2508","430981","沅江市","3","湖南省"
"2509","430981","沅江","3","湖南省"
"2510","431000","郴州市","2","湖南省"
"2511","431000","郴州","2","湖南省"
"2512","431001","市辖区","3","湖南省"
"2513","431002","北湖区","3","湖南省"
"2514","431003","苏仙区","3","湖南省"
"2515","431021","桂阳县","3","湖南省"
"2516","431022","宜章县","3","湖南省"
"2517","431023","永兴县","3","湖南省"
"2518","431024","嘉禾县","3","湖南省"
"2519","431025","临武县","3","湖南省"
"2520","431026","汝城县","3","湖南省"
"2521","431027","桂东县","3","湖南省"
"2522","431028","安仁县","3","湖南省"
"2523","431081","资兴市","3","湖南省"
"2524","431081","资兴","3","湖南省"
"2525","431100","永州市","2","湖南省"
"2526","431100","永州","2","湖南省"
"2527","431101","市辖区","3","湖南省"
"2528","431102","零陵区","3","湖南省"
"2529","431103","冷水滩区","3","湖南省"
"2530","431121","祁阳县","3","湖南省"
"2531","431122","东安县","3","湖南省"
"2532","431123","双牌县","3","湖南省"
"2533","431124","道县","3","湖南省"
"2534","431125","江永县","3","湖南省"
"2535","431126","宁远县","3","湖南省"
"2536","431127","蓝山县","3","湖南省"
"2537","431128","新田县","3","湖南省"
"2538","431129","江华瑶族自治县","3","湖南省"
"2539","431200","怀化市","2","湖南省"
"2540","431200","怀化","2","湖南省"
"2541","431201","市辖区","3","湖南省"
"2542","431202","鹤城区","3","湖南省"
"2543","431221","中方县","3","湖南省"
"2544","431222","沅陵县","3","湖南省"
"2545","431223","辰溪县","3","湖南省"
"2546","431224","溆浦县","3","湖南省"
"2547","431225","会同县","3","湖南省"
"2548","431226","麻阳苗族自治县","3","湖南省"
"2549","431227","新晃侗族自治县","3","湖南省"
"2550","431228","芷江侗族自治县","3","湖南省"
"2551","431229","靖州苗族侗族自治县","3","湖南省"
"2552","431230","通道侗族自治县","3","湖南省"
"2553","431281","洪江市","3","湖南省"
"2554","431281","洪江","3","湖南省"
"2555","431300","娄底市","2","湖南省"
"2556","431300","娄底","2","湖南省"
"2557","431301","市辖区","3","湖南省"
"2558","431302","娄星区","3","湖南省"
"2559","431321","双峰县","3","湖南省"
"2560","431322","新化县","3","湖南省"
"2561","431381","冷水江市","3","湖南省"
"2562","431381","冷水江","3","湖南省"
"2563","431382","涟源市","3","湖南省"
"2564","431382","涟源","3","湖南省"
"2565","433100","湘西土家族苗族自治州","2","湖南省"
"2566","433101","吉首市","3","湖南省"
"2567","433101","吉首","3","湖南省"
"2568","433122","泸溪县","3","湖南省"
"2569","433123","凤凰县","3","湖南省"
"2570","433124","花垣县","3","湖南省"
"2571","433125","保靖县","3","湖南省"
"2572","433126","古丈县","3","湖南省"
"2573","433127","永顺县","3","湖南省"
"2574","433130","龙山县","3","湖南省"
"2575","440000","广东省","1","广东省"
"2576","440100","广州市","2","广东省"
"2577","440100","广州","2","广东省"
"2578","440101","市辖区","3","广东省"
"2579","440103","荔湾区","3","广东省"
"2580","440104","越秀区","3","广东省"
"2581","440105","海珠区","3","广东省"
"2582","440106","天河区","3","广东省"
"2583","440111","白云区","3","广东省"
"2584","440112","黄埔区","3","广东省"
"2585","440113","番禺区","3","广东省"
"2586","440114","花都区","3","广东省"
"2587","440115","南沙区","3","广东省"
"2588","440116","萝岗区","3","广东省"
"2589","440117","从化区","3","广东省"
"2590","440118","增城区","3","广东省"
"2591","440200","韶关市","2","广东省"
"2592","440200","韶关","2","广东省"
"2593","440201","市辖区","3","广东省"
"2594","440203","武江区","3","广东省"
"2595","440204","浈江区","3","广东省"
"2596","440205","曲江区","3","广东省"
"2597","440222","始兴县","3","广东省"
"2598","440224","仁化县","3","广东省"
"2599","440229","翁源县","3","广东省"
"2600","440232","乳源瑶族自治县","3","广东省"
"2601","440233","新丰县","3","广东省"
"2602","440281","乐昌市","3","广东省"
"2603","440281","乐昌","3","广东省"
"2604","440282","南雄市","3","广东省"
"2605","440282","南雄","3","广东省"
"2606","440300","深圳市","2","广东省"
"2607","440300","深圳","2","广东省"
"2608","440301","市辖区","3","广东省"
"2609","440303","罗湖区","3","广东省"
"2610","440304","福田区","3","广东省"
"2611","440305","南山区","3","广东省"
"2612","440306","宝安区","3","广东省"
"2613","440307","龙岗区","3","广东省"
"2614","440308","盐田区","3","广东省"
"2615","440400","珠海市","2","广东省"
"2616","440400","珠海","2","广东省"
"2617","440401","市辖区","3","广东省"
"2618","440402","香洲区","3","广东省"
"2619","440403","斗门区","3","广东省"
"2620","440404","金湾区","3","广东省"
"2621","440500","汕头市","2","广东省"
"2622","440500","汕头","2","广东省"
"2623","440501","市辖区","3","广东省"
"2624","440507","龙湖区","3","广东省"
"2625","440511","金平区","3","广东省"
"2626","440512","濠江区","3","广东省"
"2627","440513","潮阳区","3","广东省"
"2628","440514","潮南区","3","广东省"
"2629","440515","澄海区","3","广东省"
"2630","440523","南澳县","3","广东省"
"2631","440600","佛山市","2","广东省"
"2632","440600","佛山","2","广东省"
"2633","440601","市辖区","3","广东省"
"2634","440604","禅城区","3","广东省"
"2635","440605","南海区","3","广东省"
"2636","440606","顺德区","3","广东省"
"2637","440607","三水区","3","广东省"
"2638","440608","高明区","3","广东省"
"2639","440700","江门市","2","广东省"
"2640","440700","江门","2","广东省"
"2641","440701","市辖区","3","广东省"
"2642","440703","蓬江区","3","广东省"
"2643","440704","江海区","3","广东省"
"2644","440705","新会区","3","广东省"
"2645","440781","台山市","3","广东省"
"2646","440781","台山","3","广东省"
"2647","440783","开平市","3","广东省"
"2648","440783","开平","3","广东省"
"2649","440784","鹤山市","3","广东省"
"2650","440784","鹤山","3","广东省"
"2651","440785","恩平市","3","广东省"
"2652","440785","恩平","3","广东省"
"2653","440800","湛江市","2","广东省"
"2654","440800","湛江","2","广东省"
"2655","440801","市辖区","3","广东省"
"2656","440802","赤坎区","3","广东省"
"2657","440803","霞山区","3","广东省"
"2658","440804","坡头区","3","广东省"
"2659","440811","麻章区","3","广东省"
"2660","440823","遂溪县","3","广东省"
"2661","440825","徐闻县","3","广东省"
"2662","440881","廉江市","3","广东省"
"2663","440881","廉江","3","广东省"
"2664","440882","雷州市","3","广东省"
"2665","440882","雷州","3","广东省"
"2666","440883","吴川市","3","广东省"
"2667","440883","吴川","3","广东省"
"2668","440900","茂名市","2","广东省"
"2669","440900","茂名","2","广东省"
"2670","440901","市辖区","3","广东省"
"2671","440902","茂南区","3","广东省"
"2672","440904","电白区","3","广东省"
"2673","440981","高州市","3","广东省"
"2674","440981","高州","3","广东省"
"2675","440982","化州市","3","广东省"
"2676","440982","化州","3","广东省"
"2677","440983","信宜市","3","广东省"
"2678","440983","信宜","3","广东省"
"2679","441200","肇庆市","2","广东省"
"2680","441200","肇庆","2","广东省"
"2681","441201","市辖区","3","广东省"
"2682","441202","端州区","3","广东省"
"2683","441203","鼎湖区","3","广东省"
"2684","441223","广宁县","3","广东省"
"2685","441224","怀集县","3","广东省"
"2686","441225","封开县","3","广东省"
"2687","441226","德庆县","3","广东省"
"2688","441283","高要市","3","广东省"
"2689","441283","高要","3","广东省"
"2690","441284","四会市","3","广东省"
"2691","441284","四会","3","广东省"
"2692","441300","惠州市","2","广东省"
"2693","441300","惠州","2","广东省"
"2694","441301","市辖区","3","广东省"
"2695","441302","惠城区","3","广东省"
"2696","441303","惠阳区","3","广东省"
"2697","441322","博罗县","3","广东省"
"2698","441323","惠东县","3","广东省"
"2699","441324","龙门县","3","广东省"
"2700","441400","梅州市","2","广东省"
"2701","441400","梅州","2","广东省"
"2702","441401","市辖区","3","广东省"
"2703","441402","梅江区","3","广东省"
"2704","441403","梅县区","3","广东省"
"2705","441422","大埔县","3","广东省"
"2706","441423","丰顺县","3","广东省"
"2707","441424","五华县","3","广东省"
"2708","441426","平远县","3","广东省"
"2709","441427","蕉岭县","3","广东省"
"2710","441481","兴宁市","3","广东省"
"2711","441481","兴宁","3","广东省"
"2712","441500","汕尾市","2","广东省"
"2713","441500","汕尾","2","广东省"
"2714","441501","市辖区","3","广东省"
"2715","441502","城区","3","广东省"
"2716","441521","海丰县","3","广东省"
"2717","441523","陆河县","3","广东省"
"2718","441581","陆丰市","3","广东省"
"2719","441581","陆丰","3","广东省"
"2720","441600","河源市","2","广东省"
"2721","441600","河源","2","广东省"
"2722","441601","市辖区","3","广东省"
"2723","441602","源城区","3","广东省"
"2724","441621","紫金县","3","广东省"
"2725","441622","龙川县","3","广东省"
"2726","441623","连平县","3","广东省"
"2727","441624","和平县","3","广东省"
"2728","441625","东源县","3","广东省"
"2729","441700","阳江市","2","广东省"
"2730","441700","阳江","2","广东省"
"2731","441701","市辖区","3","广东省"
"2732","441702","江城区","3","广东省"
"2733","441721","阳西县","3","广东省"
"2734","441723","阳东县","3","广东省"
"2735","441781","阳春市","3","广东省"
"2736","441781","阳春","3","广东省"
"2737","441800","清远市","2","广东省"
"2738","441800","清远","2","广东省"
"2739","441801","市辖区","3","广东省"
"2740","441802","清城区","3","广东省"
"2741","441803","清新区","3","广东省"
"2742","441821","佛冈县","3","广东省"
"2743","441823","阳山县","3","广东省"
"2744","441825","连山壮族瑶族自治县","3","广东省"
"2745","441826","连南瑶族自治县","3","广东省"
"2746","441881","英德市","3","广东省"
"2747","441881","英德","3","广东省"
"2748","441882","连州市","3","广东省"
"2749","441882","连州","3","广东省"
"2750","441900","东莞市","2","广东省"
"2751","441900","东莞","2","广东省"
"2752","442000","中山市","2","广东省"
"2753","442000","中山","2","广东省"
"2754","445100","潮州市","2","广东省"
"2755","445100","潮州","2","广东省"
"2756","445101","市辖区","3","广东省"
"2757","445102","湘桥区","3","广东省"
"2758","445103","潮安区","3","广东省"
"2759","445122","饶平县","3","广东省"
"2760","445200","揭阳市","2","广东省"
"2761","445200","揭阳","2","广东省"
"2762","445201","市辖区","3","广东省"
"2763","445202","榕城区","3","广东省"
"2764","445203","揭东区","3","广东省"
"2765","445222","揭西县","3","广东省"
"2766","445224","惠来县","3","广东省"
"2767","445281","普宁市","3","广东省"
"2768","445281","普宁","3","广东省"
"2769","445300","云浮市","2","广东省"
"2770","445300","云浮","2","广东省"
"2771","445301","市辖区","3","广东省"
"2772","445302","云城区","3","广东省"
"2773","445303","云安区","3","广东省"
"2774","445321","新兴县","3","广东省"
"2775","445322","郁南县","3","广东省"
"2776","445381","罗定市","3","广东省"
"2777","445381","罗定","3","广东省"
"2778","450000","广西壮族自治区","1","广西壮族自治区"
"2779","450100","南宁市","2","广西壮族自治区"
"2780","450100","南宁","2","广西壮族自治区"
"2781","450101","市辖区","3","广西壮族自治区"
"2782","450102","兴宁区","3","广西壮族自治区"
"2783","450103","青秀区","3","广西壮族自治区"
"2784","450105","江南区","3","广西壮族自治区"
"2785","450107","西乡塘区","3","广西壮族自治区"
"2786","450108","良庆区","3","广西壮族自治区"
"2787","450109","邕宁区","3","广西壮族自治区"
"2788","450122","武鸣县","3","广西壮族自治区"
"2789","450123","隆安县","3","广西壮族自治区"
"2790","450124","马山县","3","广西壮族自治区"
"2791","450125","上林县","3","广西壮族自治区"
"2792","450126","宾阳县","3","广西壮族自治区"
"2793","450127","横县","3","广西壮族自治区"
"2794","450200","柳州市","2","广西壮族自治区"
"2795","450200","柳州","2","广西壮族自治区"
"2796","450201","市辖区","3","广西壮族自治区"
"2797","450202","城中区","3","广西壮族自治区"
"2798","450203","鱼峰区","3","广西壮族自治区"
"2799","450204","柳南区","3","广西壮族自治区"
"2800","450205","柳北区","3","广西壮族自治区"
"2801","450221","柳江县","3","广西壮族自治区"
"2802","450222","柳城县","3","广西壮族自治区"
"2803","450223","鹿寨县","3","广西壮族自治区"
"2804","450224","融安县","3","广西壮族自治区"
"2805","450225","融水苗族自治县","3","广西壮族自治区"
"2806","450226","三江侗族自治县","3","广西壮族自治区"
"2807","450300","桂林市","2","广西壮族自治区"
"2808","450300","桂林","2","广西壮族自治区"
"2809","450301","市辖区","3","广西壮族自治区"
"2810","450302","秀峰区","3","广西壮族自治区"
"2811","450303","叠彩区","3","广西壮族自治区"
"2812","450304","象山区","3","广西壮族自治区"
"2813","450305","七星区","3","广西壮族自治区"
"2814","450311","雁山区","3","广西壮族自治区"
"2815","450312","临桂区","3","广西壮族自治区"
"2816","450321","阳朔县","3","广西壮族自治区"
"2817","450323","灵川县","3","广西壮族自治区"
"2818","450324","全州县","3","广西壮族自治区"
"2819","450325","兴安县","3","广西壮族自治区"
"2820","450326","永福县","3","广西壮族自治区"
"2821","450327","灌阳县","3","广西壮族自治区"
"2822","450328","龙胜各族自治县","3","广西壮族自治区"
"2823","450329","资源县","3","广西壮族自治区"
"2824","450330","平乐县","3","广西壮族自治区"
"2825","450331","荔浦县","3","广西壮族自治区"
"2826","450332","恭城瑶族自治县","3","广西壮族自治区"
"2827","450400","梧州市","2","广西壮族自治区"
"2828","450400","梧州","2","广西壮族自治区"
"2829","450401","市辖区","3","广西壮族自治区"
"2830","450403","万秀区","3","广西壮族自治区"
"2831","450405","长洲区","3","广西壮族自治区"
"2832","450406","龙圩区","3","广西壮族自治区"
"2833","450421","苍梧县","3","广西壮族自治区"
"2834","450422","藤县","3","广西壮族自治区"
"2835","450423","蒙山县","3","广西壮族自治区"
"2836","450481","岑溪市","3","广西壮族自治区"
"2837","450481","岑溪","3","广西壮族自治区"
"2838","450500","北海市","2","广西壮族自治区"
"2839","450500","北海","2","广西壮族自治区"
"2840","450501","市辖区","3","广西壮族自治区"
"2841","450502","海城区","3","广西壮族自治区"
"2842","450503","银海区","3","广西壮族自治区"
